0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.938048922635367,-0.7219304456696741,0.16172295448556184,1.4635970203931432,0.2578420240165654,1.7811221464886478,2.545748872014302,1.559625734730109,-1.5169289352262671,-1.2496702435484934,-0.27403495522645793,-2.284600952850644e-05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.19216250592740738,-0.7219304456696741,-0.7865730645356592,0.06643097201553162,0.2578420240165654,-0.7263454841681486,2.0042606746817055,1.559625734730109,0.7013612968893812,-1.2496702435484934,0.8980679232162416,-0.11007288023650949,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5195162090601498,0.3650801934553894,-0.9051100669133119,0.06643097201553162,-2.747079258228255,1.7811221464886478,-1.244668509313872,-0.6411794687223781,-0.7774988578543844,-1.2496702435484934,0.8980679232162416,-0.40960422339462305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.026073296161087577,-0.7219304456696741,-0.4309620574027013,0.06643097201553162,1.2594824514315055,1.7811221464886478,-0.7031803119812758,1.559625734730109,-0.7774988578543844,0.8002110998181858,-0.27403495522645793,16.76485736808459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5537239107805523,-0.7219304456696741,-1.0236470692909645,0.06643097201553162,1.2594824514315055,-0.7263454841681486,2.545748872014302,-0.6411794687223781,-0.7774988578543844,0.8002110998181858,-0.27403495522645793,0.07430530210748486,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4625449003380775,-0.7219304456696741,1.8212409877726987,1.4635970203931432,0.2578420240165654,-0.7263454841681486,-0.16169211464867958,-0.6411794687223781,0.7013612968893812,0.8002110998181858,-0.27403495522645793,0.19278658895669423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0830446048831599,-0.7219304456696741,0.9914819711291303,-1.33073507636208,1.2594824514315055,-0.7263454841681486,0.3797960826839167,1.559625734730109,1.4407913742612641,-1.2496702435484934,-0.27403495522645793,-0.5118886302063937,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.4836384278566044,-0.7219304456696741,-0.7865730645356592,1.4635970203931432,1.2594824514315055,-0.7263454841681486,0.921284280016513,1.559625734730109,1.4407913742612641,-1.2496702435484934,2.070170801658941,2.060309044780281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.719813120546872,1.452090832580453,-0.9051100669133119,-1.33073507636208,0.2578420240165654,0.5273883311602496,-0.16169211464867958,-0.6411794687223781,-1.5169289352262671,0.8002110998181858,-1.4461378336691575,-0.13159476193009248,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.026073296161087577,-0.7219304456696741,2.058314992528004,1.4635970203931432,0.2578420240165654,-0.7263454841681486,2.545748872014302,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,-0.27403495522645793,0.2012178415789226,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.4836384278566044,1.452090832580453,2.1768519949056566,0.06643097201553162,0.2578420240165654,1.7811221464886478,0.921284280016513,-0.6411794687223781,-1.5169289352262671,0.8002110998181858,-1.4461378336691575,0.4765648022153811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6286341101043973,-0.7219304456696741,2.4139259996609623,0.06643097201553162,2.2611228788464457,-0.7263454841681486,1.4627724773491093,-0.6411794687223781,-0.0380687804825016,0.8002110998181858,0.8980679232162416,-0.0372978576025382,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.24430909824958252,-0.7219304456696741,0.754407966373825,-1.33073507636208,-2.747079258228255,0.5273883311602496,-1.244668509313872,-0.6411794687223781,0.7013612968893812,0.8002110998181858,-0.27403495522645793,-1.2629357387917377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6286341101043973,-0.7219304456696741,-0.6680360621580066,1.4635970203931432,-1.7454388308133149,-0.7263454841681486,0.3797960826839167,1.559625734730109,1.4407913742612641,0.8002110998181858,-0.27403495522645793,0.17548033357422546,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
